2015-01-05 10:09:21,3.27,2015-01-05 10:09:21,0.16,2015-01-05 10:09:21,0.00,2015-01-05 10:09:21,0.00,2015-01-05 10:09:21,0.52,2015-01-05 10:09:21,1.96
2015-01-05 10:09:22,3.28,2015-01-05 10:09:22,0.34,2015-01-05 10:09:22,0.00,2015-01-05 10:09:22,0.00,2015-01-05 10:09:22,1.10,2015-01-05 10:09:22,1.98
2015-01-05 10:09:23,3.29,2015-01-05 10:09:23,0.57,2015-01-05 10:09:23,0.00,2015-01-05 10:09:23,0.00,2015-01-05 10:09:23,1.86,2015-01-05 10:09:23,1.98
2015-01-05 10:09:24,3.29,2015-01-05 10:09:24,0.62,2015-01-05 10:09:24,0.00,2015-01-05 10:09:24,0.00,2015-01-05 10:09:24,2.03,2015-01-05 10:09:24,1.92
2015-01-05 10:09:25,3.29,2015-01-05 10:09:25,0.51,2015-01-05 10:09:25,0.00,2015-01-05 10:09:25,0.00,2015-01-05 10:09:25,1.69,2015-01-05 10:09:25,1.89
2015-01-05 10:09:26,3.29,2015-01-05 10:09:26,0.38,2015-01-05 10:09:26,0.00,2015-01-05 10:09:26,0.00,2015-01-05 10:09:26,1.24,2015-01-05 10:09:26,1.89
2015-01-05 10:09:27,3.29,2015-01-05 10:09:27,0.39,2015-01-05 10:09:27,0.00,2015-01-05 10:09:27,0.00,2015-01-05 10:09:27,1.27,2015-01-05 10:09:27,1.85
2015-01-05 10:09:28,3.29,2015-01-05 10:09:28,0.39,2015-01-05 10:09:28,0.00,2015-01-05 10:09:28,0.00,2015-01-05 10:09:28,1.29,2015-01-05 10:09:28,1.87
2015-01-05 10:09:29,3.29,2015-01-05 10:09:29,0.39,2015-01-05 10:09:29,0.00,2015-01-05 10:09:29,0.00,2015-01-05 10:09:29,1.27,2015-01-05 10:09:29,1.85
2015-01-05 10:09:30,3.29,2015-01-05 10:09:30,0.41,2015-01-05 10:09:30,0.00,2015-01-05 10:09:30,0.00,2015-01-05 10:09:30,1.35,2015-01-05 10:09:30,1.85
2015-01-05 10:09:31,3.29,2015-01-05 10:09:31,0.47,2015-01-05 10:09:31,0.00,2015-01-05 10:09:31,0.00,2015-01-05 10:09:31,1.52,2015-01-05 10:09:31,1.83
2015-01-05 10:09:32,3.29,2015-01-05 10:09:32,0.65,2015-01-05 10:09:32,0.00,2015-01-05 10:09:32,0.00,2015-01-05 10:09:32,2.12,2015-01-05 10:09:32,1.83
2015-01-05 10:09:33,3.29,2015-01-05 10:09:33,0.57,2015-01-05 10:09:33,0.01,2015-01-05 10:09:33,0.00,2015-01-05 10:09:33,1.88,2015-01-05 10:09:33,1.83
2015-01-05 10:09:34,3.29,2015-01-05 10:09:34,0.38,2015-01-05 10:09:34,0.01,2015-01-05 10:09:34,0.00,2015-01-05 10:09:34,1.26,2015-01-05 10:09:34,1.75
2015-01-05 10:09:35,3.29,2015-01-05 10:09:35,0.45,2015-01-05 10:09:35,0.01,2015-01-05 10:09:35,0.00,2015-01-05 10:09:35,1.47,2015-01-05 10:09:35,1.87
2015-01-05 10:09:36,3.29,2015-01-05 10:09:36,0.65,2015-01-05 10:09:36,0.01,2015-01-05 10:09:36,0.00,2015-01-05 10:09:36,2.13,2015-01-05 10:09:36,1.92
2015-01-05 10:09:37,3.29,2015-01-05 10:09:37,0.66,2015-01-05 10:09:37,0.01,2015-01-05 10:09:37,0.00,2015-01-05 10:09:37,2.15,2015-01-05 10:09:37,1.87
2015-01-05 10:09:38,3.29,2015-01-05 10:09:38,0.66,2015-01-05 10:09:38,0.01,2015-01-05 10:09:38,0.00,2015-01-05 10:09:38,2.15,2015-01-05 10:09:38,1.83
2015-01-05 10:09:39,3.29,2015-01-05 10:09:39,0.66,2015-01-05 10:09:39,0.01,2015-01-05 10:09:39,0.00,2015-01-05 10:09:39,2.18,2015-01-05 10:09:39,1.83
2015-01-05 10:09:40,3.30,2015-01-05 10:09:40,0.68,2015-01-05 10:09:40,0.01,2015-01-05 10:09:40,0.00,2015-01-05 10:09:40,2.25,2015-01-05 10:09:40,1.83
2015-01-05 10:09:41,3.30,2015-01-05 10:09:41,0.66,2015-01-05 10:09:41,0.01,2015-01-05 10:09:41,0.00,2015-01-05 10:09:41,2.17,2015-01-05 10:09:41,1.81
2015-01-05 10:09:42,3.29,2015-01-05 10:09:42,0.65,2015-01-05 10:09:42,0.01,2015-01-05 10:09:42,0.00,2015-01-05 10:09:42,2.13,2015-01-05 10:09:42,1.83
2015-01-05 10:09:43,3.29,2015-01-05 10:09:43,0.64,2015-01-05 10:09:43,0.01,2015-01-05 10:09:43,0.00,2015-01-05 10:09:43,2.09,2015-01-05 10:09:43,1.83
2015-01-05 10:09:44,3.29,2015-01-05 10:09:44,0.65,2015-01-05 10:09:44,0.01,2015-01-05 10:09:44,0.00,2015-01-05 10:09:44,2.13,2015-01-05 10:09:44,1.87
2015-01-05 10:09:45,3.29,2015-01-05 10:09:45,0.64,2015-01-05 10:09:45,0.01,2015-01-05 10:09:45,0.00,2015-01-05 10:09:45,2.10,2015-01-05 10:09:45,1.87
2015-01-05 10:09:46,3.29,2015-01-05 10:09:46,0.66,2015-01-05 10:09:46,0.01,2015-01-05 10:09:46,0.00,2015-01-05 10:09:46,2.15,2015-01-05 10:09:46,1.87
2015-01-05 10:09:47,3.29,2015-01-05 10:09:47,0.65,2015-01-05 10:09:47,0.01,2015-01-05 10:09:47,0.00,2015-01-05 10:09:47,2.14,2015-01-05 10:09:47,1.87
2015-01-05 10:09:48,3.29,2015-01-05 10:09:48,0.66,2015-01-05 10:09:48,0.01,2015-01-05 10:09:48,0.00,2015-01-05 10:09:48,2.18,2015-01-05 10:09:48,1.85
